m;Hour;Cloud amount (1/8);Pressure (msl) (hPa);Precipitation amount (mm);Relative humidity (%);Precipitation intensity (mm/h);Snow depth (cm);Air temperature (degC);Dew-point temperature (degC);Horizontal visibility (m);Wind direction (deg);Gust speed (m/s);Wind speed (m/s);Solar plant (kWh);dh_MWh
8;6;0;1025.9;0;63;0;-1;21.7;14.3;42720;226;2.4;1.8;;240,6939382
8;7;0;1025.5;0;59;0;-1;22.9;14.5;37240;212;3.1;1.9;30;243,7002803
8;8;0;1025.3;0;61;0;-1;23.9;15.7;38370;207;4.1;2.4;120;242,2876451
8;9;0;1025.1;0;57;0;-1;24.5;15.6;38360;194;3.8;2.6;261;240,3096588
8;10;0;1024.8;0;55;0;-1;25.2;15.4;41780;180;5.9;3.7;361;240,2548189
8;11;0;1024.4;0;50;0;-1;25.6;14.4;30430;179;6.3;4.2;482;213,9021973
8;12;0;1023.9;0;45;0;-1;26.2;13.4;31460;194;7.6;4.9;541;211,3893295
8;13;1;1023.4;0;43;0;-1;26.3;12.6;44670;190;7;4.8;582;212,2608522
8;14;0;1023;0;47;0;-1;26;13.8;42990;189;7.9;5.8;601;213,2869204
8;15;0;1022.5;0;51;0;-1;25.8;14.7;50000;198;8.2;5.7;582;214,2137306
8;16;0;1022.1;0;51;0;-1;25.2;14.2;50000;199;7.1;4.9;522;217,137117
8;17;0;1021.7;0;57;0;-1;23.7;14.7;50000;195;6.1;4.3;441;219,3244496
8;18;0;1021.5;0;61;0;-1;22.5;14.7;50000;200;4.3;3.4;331;220,9031373
8;19;0;1021.4;0;65;0;-1;20.9;14;50000;225;5.8;4;180;218,1014661
8;20;0;1021.2;0;63;0;-1;20.1;12.9;50000;240;6.4;3.9;60;208,9949741
8;21;0;1021.1;0;66;0;-1;19.2;12.7;50000;242;4.6;3.5;;232,3792902
8;22;0;1021.2;0;70;0;-1;18.6;12.9;50000;240;5.7;3.5;;225,6002087
8;23;1;1021.1;0;73;0;-1;17.5;12.7;49140;240;3.8;3;;226,9851425
8;0;0;1021.1;0;75;0;-1;16.7;12.2;48830;238;2.8;2.1;;229,7697096
8;1;0;1020.9;0;77;0;-1;16.4;12.4;50000;228;4.1;3.1;;233,6534272
8;2;1;1020.9;0;77;0;-1;16.3;12.4;50000;226;2.9;2.4;;236,7676397
8;3;0;1020.7;0;77;0;-1;16.2;12.1;50000;216;5.3;2.9;;233,0999156
8;4;0;1020.6;0;67;0;-1;18.3;12.1;46180;212;5.4;3.5;;223,7665971
8;5;0;1020.4;0;67;0;-1;19.8;13.6;35680;206;5.4;3.7;;228,577826
8;6;0;1020.1;0;68;0;-1;21.3;15.2;41810;196;5.1;3.7;10;229,2870362
8;7;0;1020;0;67;0;-1;22.6;16.1;36870;197;5.3;3.4;31;232,9078535
8;8;0;1019.9;0;60;0;-1;23.7;15.5;38360;204;5.5;4.1;120;236,4423173
8;9;3;1019.6;0;57;0;-1;25.1;15.9;35220;194;6.9;4.5;251;236,4727896
8;10;7;1019.4;0;58;0;-1;25.4;16.6;34720;203;7.5;4.9;381;241,2148942
8;11;5;1019.1;0;59;0;-1;26.2;17.5;34740;190;6.7;4.2;481;246,4187591
8;12;0;1018.9;0;56;0;-1;26;16.7;34280;196;7.2;5.2;482;247,1962292
8;13;3;1018.4;0;59;0;-1;26.1;17.4;46430;196;7.6;5.8;360;238,5721931
8;14;1;1017.8;0;61;0;-1;26.7;18.6;38960;179;6.4;4.4;502;239,5489428
8;15;1;1017.6;0;66;0;-1;24;17.3;46210;183;7.2;4.9;572;239,6094162
8;16;1;1017.7;0;58;0;-1;26.3;17.4;44370;257;1.5;0.7;380;242,9643059
8;17;0;1017.4;0;70;0;-1;24.2;18.5;44900;123;1.4;0.7;372;244,493413
8;18;0;1017.3;0;68;0;-1;23.6;17.4;44400;256;5.9;3.4;180;241,295875
8;19;0;1017.8;0;76;0;-1;22.3;17.8;48070;285;3.5;2.5;150;236,3429571
8;20;1;1018.1;0;78;0;-1;21.4;17.4;50000;281;5;3.8;41;223,2230465
8;21;0;1018.6;0;78;0;-1;20.4;16.3;50000;280;5.6;3.9;;215,2107494
8;22;0;1018.7;0;76;0;-1;19.4;15;50000;287;6.9;4.7;;214,1849228
8;23;1;1018.9;0;71;0;-1;18.8;13.5;50000;304;6.6;3.6;;212,845858
8;0;0;1019.2;0;74;0;-1;17.5;12.9;50000;307;6.7;3.5;;214,8554798
8;1;5;1019.4;0;72;0;-1;16.8;11.8;50000;311;6.5;3.4;;218,9380882
8;2;0;1019.8;0;71;0;-1;15.9;10.8;50000;310;7.4;4.6;;225,3348623
8;3;0;1020.1;0;73;0;-1;14.9;10.2;50000;307;6;3.6;;245,4628052
8;4;0;1020.4;0;69;0;-1;15.6;9.9;40420;305;8.3;4.6;;252,9184006
8;5;0;1020.5;0;64;0;-1;16.7;9.8;48090;310;6.2;3.7;;252,0881386
8;6;0;1020.7;0;60;0;-1;17.8;9.9;42670;307;7;4.3;;243,078817
8;7;0;1020.9;0;58;0;-1;19.2;10.8;33250;328;7.5;4.8;20;244,0275136
8;8;0;1021;0;50;0;-1;20.2;9.4;41490;351;7.7;5;130;243,3318198
8;9;0;1021.1;0;42;0;-1;21.2;7.8;44650;344;8.1;5.2;271;237,5198008
8;10;1;1021;0;39;0;-1;21.6;7.1;43350;348;9;5.7;401;234,8427147
8;11;1;1021;0;38;0;-1;22.2;7.3;38870;319;7.9;3.9;502;232,94664
8;12;3;1021;0;38;0;-1;22.5;7.6;39560;308;7.5;3.8;481;233,6498421
8;13;3;1021;0;39;0;-1;22.2;7.6;37940;321;9.8;6;522;232,9166946
8;14;1;1020.9;0;38;0;-1;22.9;7.7;44160;301;10;4.6;501;238,1562737
8;15;5;1020.9;0;41;0;-1;22;8;50000;307;8.1;5;531;241,7383709
8;16;1;1020.8;0;40;0;-1;21.4;7.4;50000;314;11.4;6.4;442;255,1827775
8;17;5;1021.1;0;43;0;-1;20.9;7.8;50000;335;8.9;5.1;321;260,4681197
8;18;0;1021.4;0;51;0;-1;19;8.7;50000;314;4.1;2.5;240;264,435757
8;19;0;1021.7;0;62;0;-1;16.8;9.5;50000;342;5;2.9;181;258,6383255
8;20;0;1022.1;0;62;0;-1;16.2;8.9;50000;333;4.8;3.5;60;240,4772085
8;21;0;1022.8;0;61;0;-1;16.2;8.6;50000;350;5.4;3.4;;231,1666992
8;22;0;1023.3;0;67;0;-1;14.3;8.2;50000;333;4.5;3.3;;235,1438877
8;23;0;1023.5;0;75;0;-1;12.9;8.6;50000;316;4.7;3.5;;239,430863
8;0;0;1023.6;0;74;0;-1;12.9;8.5;50000;314;5.4;3.4;;247,3092228
8;1;0;1023.8;0;77;0;-1;12.1;8.2;50000;309;5;3.3;;258,5165431
8;2;0;1024.2;0;79;0;-1;11.6;8.1;50000;302;5.1;3.5;;264,0776169
8;3;0;1024.3;0;77;0;-1;11.8;8;50000;306;6.5;4;;293,4553742
8;4;0;1024.2;0;74;0;-1;13;8.4;46480;312;5.8;3.3;;290,7717139
8;5;0;1024.3;0;70;0;-1;14.4;9;38950;321;6.3;4.1;;275,748664
8;6;0;1024.5;0;66;0;-1;15.7;9.5;37100;330;5.3;2.9;;262,5683033
8;7;0;1024.4;0;59;0;-1;16.6;8.6;42740;319;8.4;5.3;40;260,8833446
8;8;1;1024.3;0;48;0;-1;17.8;6.7;40310;335;6.4;4;110;254,7811721
8;9;5;1024.4;0;46;0;-1;17.5;5.7;50000;331;8.9;5.7;262;253,5826032
8;10;7;1024.4;0;45;0;-1;17.9;5.7;47890;328;9;5.4;350;246,3357765
8;11;3;1024.4;0;41;0;-1;18.8;5.4;47480;320;9.2;4.4;291;245,5351591
8;12;5;1024.3;0;39;0;-1;19.6;5.1;42520;356;8.1;4.2;351;249,2173249
8;13;5;1024.3;0;40;0;-1;19.4;5.6;47660;339;7.4;5.1;381;247,2214569
8;14;7;1024.4;0;43;0;-1;18.8;5.9;48030;343;8.2;4.7;401;256,8170017
8;15;7;1024.5;0;42;0;-1;18.4;5.3;50000;328;8.8;5.6;461;261,5727253
8;16;7;1024.5;0;43;0;-1;18.6;5.8;50000;341;7.8;4.5;351;268,8419346
8;17;7;1024.6;0;46;0;-1;17.6;5.8;50000;339;6.9;4.2;302;278,0299445
8;18;7;1024.6;0;46;0;-1;16.9;5.1;50000;347;6;3.8;180;280,5316004
8;19;0;1024.6;0;48;0;-1;15.7;4.8;50000;5;5.2;3.3;60;283,1977999
8;20;3;1024.7;0;64;0;-1;12.7;6.1;50000;341;3.5;2.8;30;275,4323401
8;21;3;1024.8;0;70;0;-1;12;6.7;50000;324;4.1;3.4;;269,053159
8;22;0;1025;0;73;0;-1;11.7;7;50000;339;4.8;3.3;;269,8452021
8;23;0;1025.2;0;73;0;-1;11.7;6.9;50000;333;4.3;3.4;;280,7489104
8;0;0;1025.2;0;75;0;-1;11.1;6.9;50000;337;4.7;3.5;;288,3614232
8;1;3;1025;0;82;0;-1;10;7.1;50000;3;1.6;1;;284,4662176
8;2;7;1025.3;0;80;0;-1;10.7;7.3;50000;306;4.6;2.5;;298,7355812
8;3;8;1025.2;0;77;0;-1;11.5;7.6;50000;316;4.2;2.7;;308,9585831
8;4;8;1025.1;0;76;0;-1;12;7.9;25860;308;3.5;2.1;;316,2472244
8;5;8;1025.1;0;68;0;-1;13.1;7.4;48240;326;3.5;2.4;;306,4749168
8;6;8;1024.9;0;68;0;-1;14.1;8.3;43340;316;2.8;1.7;20;290,2319187
8;7;7;1024.7;0;62;0;-1;15.4;8.2;42330;343;3.8;1.8;60;276,2812097
8;8;8;1024.5;0;47;0;-1;16.8;5.5;43420;20;3;1.2;111;270,5465016
8;9;7;1024.1;0;48;0;-1;17.4;6.2;41740;92;3.1;1.8;200;267,8526685
8;10;8;1023.9;0;46;0;-1;17.9;6.1;42390;333;3;1.4;321;266,8614647
8;11;7;1023.7;0;48;0;-1;17.7;6.6;44230;130;4.8;2.9;351;265,4043267
8;12;7;1023.3;0;54;0;-1;17.4;7.9;48580;165;6.2;3.6;331;266,5921898
8;13;8;1022.9;0;59;0;-1;17.9;9.8;45510;149;5.3;3.6;231;265,98562
8;14;5;1022.4;0;55;0;-1;18;8.9;46290;173;7.9;4.6;291;268,5044123
8;15;5;1022.1;0;59;0;-1;16.7;8.7;50000;183;6.1;4.2;250;274,3
8;16;3;1021.7;0;60;0;-1;17.4;9.4;50000;191;7.2;4.8;442;284,886244
8;17;1;1021.3;0;67;0;-1;15.9;9.7;50000;187;6;4.6;210;301,2194701
8;18;7;1020.9;0;69;0;-1;15.9;10.1;50000;184;5;3.5;231;305,3386621
8;19;8;1020.4;0;71;0;-1;16.2;10.9;29790;149;4.9;3.2;100;302,4556383
8;20;8;1020.3;1.2;88;0.8;-1;14.5;12.6;13310;119;3.5;2.3;20;293,0427817
8;21;8;1020.1;1.2;93;0;-1;14.4;13.4;36600;77;3.2;2.1;;287,9236875
8;22;8;1020;0.5;95;0;-1;14.3;13.5;32760;87;4;2.8;;285,1532032
8;23;8;1019.6;0.4;96;1;-1;14;13.4;6260;115;3.3;2.4;;286,2095941
8;0;8;1019.3;0.8;93;2.1;-1;13.6;12.5;10880;124;5.7;4.1;;286,0066013
8;1;8;1019;0.1;92;0;-1;13.6;12.4;48780;109;6.5;4.4;;286,3901159
8;2;7;1018.6;0;92;0;-1;13.6;12.3;47420;87;5.5;3.8;;290,2670341
8;3;8;1018.2;0.1;94;0;-1;13.4;12.4;18860;62;7.4;3.7;;306,4566757
8;4;8;1018.2;0.1;94;0;-1;13.7;12.8;42600;61;5.8;3.4;;310,3234179
8;5;8;1018.1;0;91;0;-1;14.1;12.6;46720;63;5.6;3.9;;304,1808951
8;6;8;1017.8;0;89;0;-1;14.8;12.9;45260;49;7.7;4.5;;285,5600731
